#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:hcv" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:hcv" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:hcv" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:hcv" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:hcv">
#                    <taxonset id="TaxonSet.hcv" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:hcv" jeffreys="true" parameter="@bPopSizes.t:hcv" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="GammaShapePrior.s:hcv" name="distribution">
#            <parameter id="gammaShape.s:hcv" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="RateACPrior.s:hcv" name="distribution">
#            <parameter id="rateAC.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:hcv" name="distribution">
#            <parameter id="rateAG.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:hcv" name="distribution">
#            <parameter id="rateAT.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:hcv" name="distribution">
#            <parameter id="rateCG.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:hcv" name="distribution">
#            <parameter id="rateGT.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@hcv" id="treeLikelihood.hcv" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:hcv">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:hcv" shape="@gammaShape.s:hcv" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:hcv" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:hcv" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:hcv" rateAC="@rateAC.s:hcv" rateAG="@rateAG.s:hcv" rateAT="@rateAT.s:hcv" rateCG="@rateCG.s:hcv" rateGT="@rateGT.s:hcv" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:hcv" lower="0.0" name="rateCT">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:hcv" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:hcv" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:hcv" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:hcv" name="clock.rate">7.9E-4</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateGT	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	gammaShape
4481000	-6674.044831311677	-6193.6396289870345	-480.4052023246422	-6193.6396289870345	441.3812147612877	0.19950702122901812	0.3339976940648401	0.21634573290738074	0.2501495517987604	0.14246457873891147	0.9897184917034191	0.17483193026483024	0.05040637220945622	0.09372049964157143	-442.1193414460277	5988.928888171165	206.34543983701602	176.43113403969218	390.494489600269	14	35	9	4	0.3400381772617856
4482000	-6669.120998902697	-6185.2464988327465	-483.87450006995044	-6185.2464988327465	368.93948899585655	0.19950702122901812	0.3339976940648401	0.21634573290738074	0.2501495517987604	0.14246457873891147	0.9897184917034191	0.16447120115890923	0.1078520946690106	0.09116725749409643	-445.97154178427724	4629.359986538159	288.7554013641143	155.46367742700318	272.9351492218125	14	34	10	4	0.36621702101518067
4483000	-6665.089769400153	-6181.5601549176035	-483.52961448254996	-6181.5601549176035	418.84542318904	0.19950702122901812	0.3339976940648401	0.21634573290738074	0.2501495517987604	0.14246457873891147	0.9897184917034191	0.16447120115890923	0.1078520946690106	0.09116725749409643	-444.01954774639574	8376.376596428388	227.00558043983992	79.79748035918016	263.8427656226887	14	31	11	6	0.36621702101518067
4484000	-6663.254760800963	-6176.204408073231	-487.05035272773165	-6176.204408073231	427.1102966686091	0.17151374005999317	0.3614909095478876	0.22065724471032794	0.24633810568179115	0.1378302322862722	1.009296862332666	0.20797320850878315	0.09531982401253629	0.08186213241704102	-443.6178614651987	11151.567450479692	1647.3968004052213	2347.3219306700707	224.05443746931712	10	1	7	44	0.3765871379494412
4485000	-6661.627525130743	-6193.833854295961	-467.79367083478286	-6193.833854295961	397.5306993258465	0.19950702122901812	0.33682106019527897	0.21634573290738074	0.24732618566832154	0.14246457873891147	0.9897184917034191	0.22823247277131775	0.05749372619167397	0.12982036122318766	-427.3145437026265	6811.543498291191	115.94975550839906	226.3158911355411	605.0750772219535	11	36	7	8	0.36621702101518067
4486000	-6648.523711945864	-6163.94797413392	-484.57573781194446	-6163.94797413392	361.0346407444982	0.17151374005999317	0.3614909095478876	0.22065724471032794	0.24633810568179115	0.1378302322862722	1.0721081894183226	0.21750921417315566	0.09101272310676728	0.10872230569291633	-442.5294365250376	5277.5706813946335	1395.0260683005492	1987.3211459901356	178.87447237283465	9	4	7	42	0.3765871379494412
4487000	-6652.499740400717	-6185.978607959219	-466.5211324414984	-6185.978607959219	419.5869608756334	0.19447416531439035	0.33682106019527897	0.21634573290738074	0.2523590415829493	0.14246457873891147	0.9025938835339754	0.22823247277131775	0.07937995680122813	0.07997719107129353	-425.37805425056484	7916.36289471472	144.4032359948366	439.28451081736824	564.1454627489203	11	41	3	7	0.39322094850661554
4488000	-6658.234157821404	-6191.648582185576	-466.5855756358278	-6191.648582185576	425.1103712516427	0.19447416531439035	0.33682106019527897	0.21634573290738074	0.2523590415829493	0.08192765441260422	0.9025938835339754	0.22823247277131775	0.07937995680122813	0.084577748098758	-427.5692649550491	6489.340826546752	143.853271192633	94.43002840310525	373.5537285366336	12	29	15	6	0.39322094850661554
4489000	-6658.454783205655	-6163.595555081718	-494.8592281239374	-6163.595555081718	345.32104881126145	0.17151374005999317	0.3614909095478876	0.22065724471032794	0.24633810568179115	0.1088207163877566	0.9909838038389046	0.21750921417315566	0.06345689595601874	0.10872230569291633	-451.5400608995888	3975.148262104594	8850.584850446838	1800.0476179552945	165.0752940921799	7	5	14	36	0.3765871379494412
4490000	-6663.0826170068085	-6161.020959724866	-502.0616572819425	-6161.020959724866	387.4096767077116	0.17151374005999317	0.3649491568471646	0.22065724471032794	0.24287985838251416	0.1088207163877566	0.9909838038389046	0.21750921417315566	0.06345689595601874	0.10872230569291633	-457.36421175797886	5067.408107310483	16844.392969538316	725.514787959711	226.59765980999387	4	7	17	34	0.3765871379494412
4491000	-6659.465617826219	-6188.453716314877	-471.0119015113421	-6188.453716314877	432.23854492788786	0.19447416531439035	0.32981511015493026	0.22335168294772945	0.2523590415829493	0.09280267359808153	0.9025938835339754	0.22823247277131775	0.07937995680122813	0.084577748098758	-432.0735683646626	12728.679342901612	214.43633342386883	303.96541926611496	26.440220876949706	12	38	10	2	0.39322094850661554
4492000	-6648.445215729734	-6154.7825831064	-493.6626326233335	-6154.7825831064	354.26562020387763	0.17151374005999317	0.32744574612386845	0.24183274693706944	0.25920776687906877	0.1137802609721922	0.9347709292896421	0.21750921417315566	0.06345689595601874	0.10872230569291633	-449.737627771139	11445.550658603977	14306.059883361226	609.6152244488403	205.91845726789913	3	6	19	34	0.3765871379494412
4493000	-6683.939046705597	-6179.8949187298795	-504.0441279757178	-6179.8949187298795	397.1257130727586	0.17151374005999317	0.32744574612386845	0.24183274693706944	0.25920776687906877	0.1137802609721922	0.9347709292896421	0.21750921417315566	0.06345689595601874	0.10872230569291633	-458.7197476588742	42978.46709906584	6490.330765912429	1176.040130591626	217.06900042250638	1	9	16	36	0.3765871379494412
4494000	-6662.733382140081	-6157.981720549014	-504.7516615910662	-6157.981720549014	437.79838731788413	0.17151374005999317	0.32744574612386845	0.24183274693706944	0.25920776687906877	0.1137802609721922	0.9347709292896421	0.11802727747486191	0.06345689595601874	0.10872230569291633	-461.8714582142492	6871.034931060131	10083.840095598125	1383.153214897075	169.43945243159337	2	12	12	36	0.3765871379494412
4495000	-6631.006727842655	-6169.712291731173	-461.29443611148247	-6169.712291731173	347.9224173249058	0.19447416531439035	0.32981511015493026	0.22335168294772945	0.2523590415829493	0.11399733040995863	0.9025938835339754	0.22823247277131775	0.06915182223511188	0.08647535792012342	-423.05944470061087	7105.741780315952	166.00487785810506	104.82862240937715	270.55392679132655	12	29	16	5	0.3752177073351393
4496000	-6654.031213691196	-6152.720316693333	-501.31089699786315	-6152.720316693333	459.47857347048716	0.17151374005999317	0.32744574612386845	0.24183274693706944	0.25920776687906877	0.1137802609721922	0.632364258676139	0.1535077478156026	0.04928704084651351	0.07715728557328819	-459.70303826575133	6178.940023799657	9564.720254726471	817.0337167572244	258.81778322758	4	9	14	35	0.3765871379494412
4497000	-6664.6684301244595	-6153.791007186184	-510.8774229382756	-6153.791007186184	424.01124534330967	0.19279146739476302	0.32744574612386845	0.2205550196022996	0.25920776687906877	0.1137802609721922	0.632364258676139	0.1535077478156026	0.04928704084651351	0.1004336186157335	-464.0889962192602	125816.91098345863	16493.284504240484	651.6906033073128	235.39074091372356	1	10	17	34	0.3765871379494412
4498000	-6672.013887235926	-6169.490032365756	-502.5238548701704	-6169.490032365756	394.741062269135	0.19279146739476302	0.32744574612386845	0.2205550196022996	0.25920776687906877	0.1137802609721922	0.7847032653420295	0.1535077478156026	0.04928704084651351	0.1004336186157335	-459.7779740051947	2650.4191458581868	10089.409705799184	825.9505952309335	299.59520864108276	4	9	16	33	0.3765871379494412
4499000	-6654.1493334146735	-6181.584829351198	-472.5645040634753	-6181.584829351198	373.1798028309405	0.19447416531439035	0.32981511015493026	0.22335168294772945	0.2523590415829493	0.13543627070443912	0.9025938835339754	0.22823247277131775	0.06915182223511188	0.13370891738544957	-432.1334595958915	10865.377437090394	325.449886610001	102.74662425089028	308.1445360532801	12	15	19	16	0.3752177073351393
4500000	-6655.247470535136	-6185.4314480322	-469.81602250293616	-6185.4314480322	330.5014686830377	0.18242207842034802	0.32981511015493026	0.22335168294772945	0.2644111284769916	0.13543627070443912	0.9025938835339754	0.22823247277131775	0.06915182223511188	0.061562230154702614	-431.4469353167367	9339.484589583064	293.9249481579435	119.46542189574839	222.81943868835063	12	14	26	10	0.3527685707595378
4501000	-6651.807049659046	-6149.320582404502	-502.48646725454455	-6149.320582404502	510.6317182634229	0.19279146739476302	0.3385236768004248	0.2205550196022996	0.24812983620251247	0.11349879253482155	0.7038941928158319	0.1535077478156026	0.05311060744095032	0.1004336186157335	-463.50304844570195	5484.463973415673	162.05241985077654	491.9014451166928	330.823619563373	15	2	18	27	0.36138226469006657
4502000	-6660.767251567022	-6154.621545265419	-506.14570630160324	-6154.621545265419	454.8319691946052	0.19279146739476302	0.3385236768004248	0.2205550196022996	0.24812983620251247	0.11349879253482155	0.7038941928158319	0.1535077478156026	0.05311060744095032	0.1004336186157335	-466.5650680489746	9382.894302910796	649.5980233244871	741.588360992066	186.15567666733762	17	11	1	33	0.36138226469006657
4503000	-6661.965279699516	-6162.173528243417	-499.79175145609895	-6162.173528243417	425.53885333055354	0.19279146739476302	0.3385236768004248	0.2248719013444604	0.24381295446035167	0.11349879253482155	0.7038941928158319	0.1535077478156026	0.05311060744095032	0.0992636229780019	-461.2429983969754	4795.27716184654	435.229957683708	779.0783364113377	179.59826914273532	15	11	4	32	0.3849605341773716
4504000	-6641.6785524367115	-6174.6224933632775	-467.0560590734337	-6174.6224933632775	377.61764976713704	0.1621091357969052	0.3501280527783731	0.22335168294772945	0.2644111284769916	0.10864753759975179	0.8522354691524869	0.16109355304143422	0.07044562611126297	0.08995380201199753	-427.5631598768014	11513.937651661025	135.81324789285955	209.47225822882643	395.1064882337838	11	10	40	1	0.357072041296894
4505000	-6640.431330337688	-6151.7740199670525	-488.65731037063557	-6151.7740199670525	510.91535966152367	0.19279146739476302	0.3385236768004248	0.2248719013444604	0.24381295446035167	0.11349879253482155	0.7038941928158319	0.1535077478156026	0.05311060744095032	0.08914557389733044	-449.2215105824513	6827.740748643729	475.59527070761	882.4115379270976	226.3516590213988	13	11	3	35	0.3849605341773716
4506000	-6652.188031005994	-6181.228119479864	-470.9599115261301	-6181.228119479864	454.97487331727405	0.1621091357969052	0.3501280527783731	0.22335168294772945	0.2644111284769916	0.08661564326947162	0.8522354691524869	0.10681974840179427	0.07044562611126297	0.08995380201199753	-433.8145511873102	7660.295517010043	213.44278761082992	188.39202516609677	238.22827830603984	11	6	39	6	0.357072041296894
4507000	-6667.0618029703055	-6188.483169535469	-478.5786334348365	-6188.483169535469	467.05517062329284	0.16896564696922176	0.3501280527783731	0.22335168294772945	0.25755461730467505	0.08661564326947162	0.8010315307084653	0.10681974840179427	0.06910017068197033	0.08995380201199753	-439.48490731828423	11452.865418888166	108.48705720344726	255.8857297965581	358.5684170174804	11	5	42	4	0.357072041296894
4508000	-6665.25168137393	-6175.981142732431	-489.27053864149883	-6175.981142732431	489.43490474661604	0.16896564696922176	0.3501280527783731	0.22335168294772945	0.25755461730467505	0.08661564326947162	0.8010315307084653	0.10681974840179427	0.06910017068197033	0.061091295808608115	-450.5848109362401	5838.771116252084	1299.2931026430924	271.85048048132575	567.0367248971179	10	3	44	5	0.37534614217881884
4509000	-6658.527536809017	-6176.622590585651	-481.90494622336644	-6176.622590585651	452.7404745146292	0.16896564696922176	0.3331034292740617	0.22335168294772945	0.27457924080898644	0.08661564326947162	0.8010315307084653	0.10681974840179427	0.06910017068197033	0.06527022310119304	-440.57578550681905	11574.17639016641	4784.995870839014	199.61438489897256	454.9823566147115	11	2	45	4	0.37534614217881884
4510000	-6649.856031939636	-6163.99160382679	-485.8644281128455	-6163.99160382679	482.7725667205443	0.1951274000703562	0.33840285261256425	0.2225359686688672	0.2439337786482122	0.09968194626298593	0.8465223492015579	0.1535077478156026	0.06103056439171936	0.09175033412936658	-445.72872306750895	13597.373159293556	1518.0351031602238	121.60061589310823	228.17540948255225	9	11	9	33	0.4236108894238823
4511000	-6649.217942565519	-6185.3266829770555	-463.8912595884631	-6185.3266829770555	378.40504614524326	0.1694404687842104	0.33373824807829366	0.2227168641434975	0.2741044189939978	0.1516406743103708	0.9459618121863582	0.10681974840179427	0.05812848641918343	0.12487898070018297	-422.86253725492554	5444.569615136964	1246.857744927243	169.24780213449503	664.587014447459	11	3	44	4	0.37534614217881884
4512000	-6665.0304191969735	-6188.389837421928	-476.6405817750457	-6188.389837421928	419.75281881400645	0.1694404687842104	0.33373824807829366	0.2227168641434975	0.2741044189939978	0.1516406743103708	0.9459618121863582	0.10681974840179427	0.06531666299891857	0.12487898070018297	-433.9446295800219	9921.843967549124	9553.801583187329	178.50102664275926	281.28821251754096	9	2	43	8	0.37534614217881884
4513000	-6648.900863987805	-6172.780593905896	-476.1202700819089	-6172.780593905896	444.3886893452214	0.1943767329839008	0.29558091891707505	0.2227168641434975	0.28732548395552604	0.1516406743103708	0.9459618121863582	0.12902174790087578	0.06531666299891857	0.12487898070018297	-432.23898167058	9008.924523269672	11724.45663440646	155.48646941415973	368.93829873689424	4	7	46	5	0.37534614217881884
4514000	-6666.812203845931	-6161.740572667581	-505.07163117835046	-6161.740572667581	472.1039080763572	0.20619572652829535	0.33840285261256425	0.21146764221092806	0.2439337786482122	0.10048179013369421	0.9125352500056412	0.1535077478156026	0.06103056439171936	0.08237630594963373	-466.7274221342066	8960.23712204679	613.0291916694782	133.81631434927033	221.62469425628888	13	13	7	29	0.4236108894238823
4515000	-6664.288073862483	-6185.120647372059	-479.1674264904237	-6185.120647372059	472.89711867840316	0.19909348646744468	0.29558091891707505	0.2227168641434975	0.28260873047198215	0.1516406743103708	0.9459618121863582	0.12902174790087578	0.06531666299891857	0.12487898070018297	-436.36462507334187	5445.988366539756	9568.138158838785	234.48133383885556	367.342478933987	1	10	43	8	0.43540319884563955
4516000	-6683.137833869916	-6204.711945601672	-478.4258882682445	-6204.711945601672	446.33266959006477	0.19909348646744468	0.29558091891707505	0.2227168641434975	0.28260873047198215	0.1516406743103708	0.9459618121863582	0.12902174790087578	0.06531666299891857	0.12487898070018297	-436.73049275890423	9104.125990049659	6386.778481785778	214.3138264733066	208.3124713946083	1	10	36	15	0.43540319884563955
4517000	-6656.803984292054	-6157.255778800672	-499.54820549138253	-6157.255778800672	445.7843051869972	0.20619572652829535	0.32435655246694983	0.21146764221092806	0.2579800787938266	0.10048179013369421	0.7280552612942696	0.13597656410137005	0.06103056439171936	0.08139427704303115	-461.46818648796796	5347.202510255986	568.5263229336267	610.5433777748646	269.02556131769165	15	1	4	42	0.4236108894238823
4518000	-6658.754070563164	-6188.364867375739	-470.3892031874252	-6188.364867375739	546.3346214888293	0.18022518310403945	0.32013001892512866	0.2227168641434975	0.2769279338273337	0.12664896430252856	0.9459618121863582	0.13088238872465763	0.04708728319662518	0.12487898070018297	-424.42620911061744	7269.784905717338	11703.408305678693	200.5870975472039	965.7885395008595	2	9	46	5	0.3513130341348496
4519000	-6664.5615277372935	-6184.545596064466	-480.01593167282743	-6184.545596064466	478.05349936085196	0.155950267004605	0.32013001892512866	0.2227168641434975	0.30120284992676816	0.12664896430252856	0.9459618121863582	0.13088238872465763	0.04708728319662518	0.12487898070018297	-435.61519258526545	30492.2991447601	10190.513622385606	102.7003088722256	254.2496919774536	2	9	47	4	0.3513130341348496
4520000	-6658.377968445719	-6181.599483400538	-476.7784850451805	-6181.599483400538	483.4027590639396	0.155950267004605	0.32013001892512866	0.2227168641434975	0.30120284992676816	0.12664896430252856	0.8954110969483795	0.13088238872465763	0.04708728319662518	0.12487898070018297	-434.1454187196362	8305.006442933369	10930.508140903032	161.0012575260226	299.0794530137513	1	9	48	4	0.3513130341348496
4521000	-6670.423050874982	-6192.735907849647	-477.6871430253349	-6192.735907849647	426.91337931248734	0.155950267004605	0.32013001892512866	0.2227168641434975	0.30120284992676816	0.1355259124750311	0.8825848110141753	0.13088238872465763	0.04708728319662518	0.09501641858446314	-434.73900164656243	9047.807474156965	5507.347791157521	193.62402587317627	658.5290602414345	2	9	47	4	0.3513130341348496
4522000	-6665.426244930815	-6182.559721415172	-482.86652351564356	-6182.559721415172	537.6469516682569	0.155950267004605	0.32013001892512866	0.2227168641434975	0.30120284992676816	0.1355259124750311	0.8825848110141753	0.13088238872465763	0.04708728319662518	0.09501641858446314	-439.6172337435997	4897.0632502940025	14026.054136239507	220.8967596066154	359.4671169976551	1	10	45	6	0.3513130341348496
4523000	-6651.206567228583	-6171.707405647235	-479.49916158134795	-6171.707405647235	303.11955435319675	0.20619572652829535	0.32435655246694983	0.21146764221092806	0.2579800787938266	0.12220052412926699	0.7405963762301375	0.13597656410137005	0.07277183527199645	0.12151623024168487	-437.0916585226563	11545.073981377724	2092.560368776594	1968.0200025728525	200.97301895742373	7	9	4	42	0.3772249586149256
4524000	-6652.893891372389	-6179.388859926969	-473.505031445419	-6179.388859926969	411.6268672703682	0.155950267004605	0.34428804592483536	0.2227168641434975	0.27704482292706145	0.1355259124750311	0.8825848110141753	0.11516440563901824	0.04708728319662518	0.09501641858446314	-431.3438273320565	3160.293797879726	6590.792944832855	196.41795981724476	626.7648250166876	3	9	46	4	0.3359324165253634
4525000	-6668.338651515436	-6177.311624540107	-491.0270269753288	-6177.311624540107	429.1356494893708	0.155950267004605	0.34428804592483536	0.2227168641434975	0.27704482292706145	0.1355259124750311	0.8825848110141753	0.11516440563901824	0.04708728319662518	0.09501641858446314	-447.7150229610901	10571.867287134999	15377.098822793409	312.5411330848565	392.3835212703381	1	11	41	9	0.3359324165253634
4526000	-6675.867385541204	-6184.880465162895	-490.98692037830943	-6184.880465162895	454.5159680312912	0.155950267004605	0.34428804592483536	0.2227168641434975	0.27704482292706145	0.1355259124750311	0.8297544177289923	0.11042455694856035	0.04708728319662518	0.06407909607811073	-448.45708483542694	3436.095495964264	9333.969554973652	182.11064744390373	542.3734658858863	2	11	45	4	0.3359324165253634
4527000	-6649.532372771109	-6159.621102486824	-489.91127028428446	-6159.621102486824	440.9656494755775	0.20619572652829535	0.32435655246694983	0.20784379508632309	0.26160392591843157	0.12220052412926699	0.853139243339154	0.10517322407961051	0.07278522840848727	0.12151623024168487	-447.87850813661	25264.261588889887	803.4566641408538	803.7068580654753	189.96592209566515	8	8	5	41	0.35128193941749397
4528000	-6664.346762700265	-6185.255091996573	-479.0916707036914	-6185.255091996573	493.8610997989499	0.155950267004605	0.34981349292416264	0.2227168641434975	0.2715193759277342	0.1355259124750311	0.8297544177289923	0.12847285576697978	0.05149365754895668	0.06407909607811073	-438.9859986201658	9187.267476023331	3398.9094824586386	152.65354031607376	284.51952610727125	12	1	44	5	0.3359324165253634
4529000	-6658.46692365645	-6168.241437683744	-490.22548597270526	-6168.241437683744	392.82740199994544	0.20619572652829535	0.32435655246694983	0.20784379508632309	0.26160392591843157	0.11260711287346196	0.853139243339154	0.14500198195866298	0.05707441268265804	0.12151623024168487	-452.37343152576244	4804.017468739284	1001.691102318058	346.9977456148961	164.5642751220652	12	9	13	28	0.35128193941749397
4530000	-6668.616911222136	-6169.444098648758	-499.17281257337834	-6169.444098648758	437.85364634889436	0.20619572652829535	0.32435655246694983	0.20784379508632309	0.26160392591843157	0.11878984250646239	0.853139243339154	0.14500198195866298	0.05707441268265804	0.12151623024168487	-460.0486970956734	7556.883507703362	443.0948524857752	272.57443678882265	470.7630272855849	14	13	22	13	0.35128193941749397
